case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
d2ca7209-9f74-4267-b97b-df01c85b9f04,94c87298-a458-4b90-943c-eb17731eeba4,Indiana,1,Usps,,,,2016-02-22 00:00:00,,,229.56,,
f05f4e59-82b5-435d-9d3d-e56906f67f1c,8d20f460-b22a-45b1-853a-2fd531d5f08e,Indiana,1,Eg Systems Inc Dba Scotts Lawnservice,,,,2016-02-22 00:00:00,,,1367.0,,
3fe421d0-6239-409d-a08d-5914efec5cf9,bac54396-a5be-4760-b70b-03a2b9c8a51b,Indiana,1,Iha,,,,2016-02-22 00:00:00,,,571.2,,
244ebb5e-87f1-4729-8057-3b543d18fdb5,4a335ca3-74cd-4804-b972-3d2538890115,Indiana,1,Trilogy Health Services,,,,2016-02-22 00:00:00,2016-03-25,,923.5,923.5,890.86
421910d2-95c4-4a20-a4eb-6c9a320c3bcd,331682d1-fd4b-4bf5-b42a-d75a16643619,Indiana,1,Capital Senior Living,,,,2016-02-23 00:00:00,2016-03-09,,374.13,374.13,328.63
e3746681-7973-45a7-8e06-f0c416311e66,32ac722f-f3f3-4e8d-a7c7-fde6f1059b03,Indiana,1,Fit Wireless,,,,2016-02-23 00:00:00,,,648.0,,
ec4cd027-4a86-48ac-a640-56c71dc5d42e,f904a40d-58a3-4eaf-99fe-3338b9331d1a,Indiana,1,Teleservices Direct,,,,2016-02-23 00:00:00,2016-03-18,,198.0,198.0,198.0
2a9ae1b4-99b3-49d8-99d9-c498c807f8a4,829642db-416d-4618-98c1-dc4376eb196e,Indiana,1,Broadway Joes,,,,2016-02-23 00:00:00,,,435.0,,
2778ea92-90ad-4b2e-be88-c541f87c04c9,12016c41-c0bb-4c14-bdb1-5a434c4f67c6,Indiana,1,Master Tech Rv Llc,,,,2016-02-23 00:00:00,,,1000.0,1000.0,
c76b2992-6a72-42e5-add6-d092b3df53fb,130d6566-5a33-41e1-90d8-defdf597c332,Indiana,1,Restoration Development Llc,,,,2016-02-23 00:00:00,,,805.0,,
91b5a095-9942-4616-a79a-d3a699b722d3,6b6f216c-1714-4765-8ebb-f91c7c7f81fa,Indiana,1,Midwest Psychological Center,,,,2016-02-23 00:00:00,,,1491.23,,
b50b3533-70ad-42a9-b08a-99be6c0fe5be,97e3eaea-983d-46a3-98e5-758bce32bbd0,Indiana,1,Greentree Environmental Services,,,,2016-02-23 00:00:00,,,190.0,190.0,
feb028d2-0ca7-4013-8e32-9fb461bfce74,a1438fa6-7401-436d-a355-6c3c74d04a48,Indiana,1,Vogue Beauty College,,,,2016-02-24 00:00:00,2016-02-19,,364.0,364.0,277.47
7a94876d-dcf4-405e-b42d-9066e2161451,6a7efc23-9ea6-4f6f-9e22-133722692df1,Indiana,1,Big Bang Mongolian Grill,,,,2016-02-25 00:00:00,,,677.25,,
ba1ecdbd-e4c6-4463-89c0-f296fdbf5248,668397e7-72b3-4219-8a39-a5d3d5815758,Indiana,1,Pulaski County Coroner's Office,,,,2016-02-26 00:00:00,2016-02-26,,150.0,150.0,142.6
60f8172c-7036-4798-bfbc-74cad1494c76,99dd2af1-513e-48b0-a669-4ad9eeef9c6c,Indiana,1,Pulaski County Sheriff's Office,,,,2016-02-26 00:00:00,,,,,
74a5f8a6-d05e-4ec7-b2cf-346876bcbe73,f5c5016c-7acb-400b-83c4-0b873c7cbf49,Indiana,1,Pulaski County Sheriff's Office,,,,2016-02-26 00:00:00,,,,,
af16073b-dbc4-41ce-be1e-c88ad35ada81,3cf4f043-3e72-48ab-b047-ac4ad62cc852,Indiana,1,Trilogy Healt Services,,,,2016-02-26 00:00:00,2016-03-25,,890.86,890.86,890.86
afd6f2de-475c-4881-ad1e-97bf9b4f5f55,1b8a1afe-8679-4282-8d29-918e8f2f8a52,Indiana,1,Akinets Inc,,,,2016-02-26 00:00:00,,,470.0,,
e30651c7-6024-4e13-8936-a38583617ad9,4c6f592f-bac3-4b68-91a0-1d6d2ed83888,Indiana,1,United Ems,,,,2016-02-26 00:00:00,,,207.0,,
1903655e-cecd-42da-b86d-7551cb2d8620,90dbe3ff-67c2-49d0-b68f-6815beeddb21,Indiana,1,Financial Center First Federal Credit Union,,,,2016-04-18 00:00:00,,,860.76,,
ae64b9bc-0e07-4d07-b189-7215bc7cfa77,612e2c86-c17a-4edd-96c9-ced44794fc9e,Indiana,1,Avant Garde Systems,,,,2016-02-27 00:00:00,,,2400.0,,
8844e4f2-397f-4c04-84d0-849697f6f752,d085b3e3-d91d-427a-a148-6654df55976b,Indiana,1,Wendys,,,,2016-02-29 00:00:00,,,1359.6,,
9f4d0d16-87e0-48fd-9c66-96caa81f071f,8c2fa86a-48d4-4068-a962-2201f6bce9ae,Indiana,1,O'Reilly's Irish Bar And Restaurant,,,,2016-02-19 00:00:00,,,0.0,,
71e5915d-1ea5-48f7-a7f8-f5aaa0c2ef40,874a7324-3120-497c-864a-dcb902590387,Indiana,1,Moving Scholar,,,,2016-02-18 00:00:00,,,3769.5,,
78db257f-bc8e-429c-bd26-22662f03df40,a7c20e21-eb2f-45d0-8533-3c370c07244a,Indiana,1,Darah Medical Equipment and Supplies LLC,,,,2016-02-18 00:00:00,,,6000.0,,
cb16a937-682d-4ca3-b426-8365b4a9ea8d,dfa2cfa8-12ee-48c6-8ff7-f44ecfdd9103,Indiana,1,Indianapolis Airport Authority,,,,2016-02-22 00:00:00,,,,,
64172e39-88c2-4174-ba06-c80125ee4f9e,eaeb1e3a-5007-4a8f-a103-a7ff5330af7a,Indiana,1,"Attentive Home Healthcare, LLC",,,,2016-02-22 00:00:00,,,4080.0,,
8dfd7d14-e1d3-46e4-9f29-ef3c3502eb93,76293ece-0f5c-40b7-9ea0-4f9b1c04b9f8,Indiana,1,"Wallace Pork Systems, LTD",,,,2016-02-24 00:00:00,,,7500.0,,
cacd890f-8329-45f4-a092-2f72e63d8dfa,86eb2630-a690-49d6-bb38-c8d788c3acae,Indiana,1,"Wallace Pork Systems, LTD",,,,2016-02-24 00:00:00,,,12000.0,,
50603705-ac42-46bc-91bb-fb0d6536125c,93ef9d44-4e5b-4015-9df6-fa957ba32125,Indiana,1,IBM Corporation,,,,2016-03-01 00:00:00,,,73500.0,,
261c69de-d7e3-4d24-89d0-d1c002729b6b,33f85868-7702-43f0-8f44-3b11637cc088,Indiana,1,Samuel Herrero,,,,2016-02-26 00:00:00,,,754.0,,
69597d82-0d7a-44b8-8770-97f475bc7983,dc3a43cf-8034-40d8-a015-20d06ae2659c,Indiana,1,Express Employment,,,,2016-02-24 00:00:00,2016-03-20,,147.0,147.0,119.89
22fe3477-60ad-49aa-b9a0-c1eb0146c6f4,cec1aed6-54fa-4bae-a7db-5981297ad087,Indiana,1,Merritts Truck & Auto Repair,,,,2016-02-22 00:00:00,2016-05-05,,377.5,377.5,314.93
588eb7b2-091c-4a60-8107-0298a30039dc,78f55af6-3b41-45b7-800f-1f12d6828056,Indiana,1,MCL Inc,,,,2016-02-25 00:00:00,2016-04-07,,159.75,159.75,159.75
5df8ea7b-152f-4656-a55a-c169ae05cef6,1ae87eca-d35a-4d71-8270-efc1c090b59a,Indiana,1,American Food and Vending,,,,2016-02-22 00:00:00,2016-02-26,,452.0,452.0,240.43
b62b4286-6b1a-4f83-b95d-0238c30b23b5,3f8d4625-6eff-4626-a29a-868000d77ac1,Indiana,1,Eisaman Property Management,,,,2016-02-24 00:00:00,,,679.5,,
082a92c4-96b4-49c7-a521-a17939590c74,1e5ef86a-379b-44f2-bbdc-686d2850d2db,Indiana,1,Five Guys Burgers & Fries,,,,2016-02-22 00:00:00,2016-03-14,,43.5,43.5,43.5
6699364a-6538-4a57-ad46-1d190584d1d8,3605be55-9f99-4d2f-b6f3-f42aa8f1d501,Indiana,1,Frisch's,,,,2016-02-29 00:00:00,2016-04-19,,103.5,103.5,92.76
f6a459d7-cc26-4083-9f4d-ddcea17fb794,c8887155-725e-4398-85f5-b110e6e51e61,Indiana,1,Ace Medical Supply,,,,2016-04-15 00:00:00,,,,,
34b364af-1736-4250-a9c4-9b9d668cd49b,6bc64267-4280-4300-b9a6-71633422121d,Indiana,1,Napleton's Auto Werks Of Indiana,,,,2016-02-29 00:00:00,2016-03-04,,1150.35,1150.35,900.38
85d407b6-491a-47d1-979a-ab0e5d78d2e5,9dcdef3c-e3cb-4eb8-87db-f1b3024f2d80,Indiana,1,Fox Fire Inc.,,,,2016-03-02 00:00:00,2016-03-04,,624.0,624.0,460.0
834eb681-0d0d-4927-b7b7-0e010b3df9e6,8ca7c26d-008d-4038-b0a8-a938e12f551c,Indiana,1,Scrubs & Beyond,,,,2016-03-02 00:00:00,,,1733.2,,
2f5b781e-5381-4ab8-ae2b-1aaf9264ba0d,cf0702d0-fd55-4708-86b8-1416768fa908,Indiana,1,Hearing Solutions Plus,,,,2016-03-02 00:00:00,,,,,
58c59cdc-ea76-4fe6-a6a5-71c83e7d41ec,b685cb10-ddee-45f9-a2f5-5568c8c66635,Indiana,1,,,,,2016-03-02 00:00:00,,,923.0,,
557116bc-1c28-457d-8772-2bf4add34728,a35bf724-0df2-41f2-9f90-5ccf9fd3b506,Indiana,1,Eyecare Express,,,,2016-03-02 00:00:00,,,167.24,,
317d15f7-86e8-405d-904f-002121d03837,ff236cc4-0fef-4db3-ba46-a2a5a469258a,Indiana,1,Lowes,,,,2016-03-03 00:00:00,,,812.5,,
e7f70548-7cb4-4fdc-854f-2dce529100f5,2de1617b-d98d-4ba4-97fe-add22f00f087,Indiana,1,Kiss Kiss Bang Bang Salon,,,,2016-03-04 00:00:00,,,474.94,,
c98540e8-7099-44ff-9e9b-5f98d88d06e2,11c208e0-2511-4b78-a89c-e25e7ff0c6c8,Indiana,1,St. Francis Vns Homecarfe,,,,2016-03-05 00:00:00,2016-03-25,,119.0,119.0,105.36
a7396b69-d020-496c-a775-08c780d0e945,ce912c33-1b69-4e44-b621-520b0a36dd17,Indiana,1,Kent Machine FNC,,,,2016-02-29 00:00:00,2016-03-30,,560.0,560.0,560.0
aae8d44e-7d91-45c8-a217-60aec27a3b1d,c5921fee-2068-472a-8339-073173415d4c,Indiana,1,AC Electric Inc,,,,2016-03-03 00:00:00,,,604.2,,
223ae2f6-ffd6-4f46-96e0-278477445f05,94e95669-6198-425c-b14e-495063668cad,Indiana,1,Saint Adrian Meats & Sausage,,,,2016-02-29 00:00:00,,,0.0,,
6e1692e6-ee3b-495f-9f52-b3444e3317c3,39640660-d0b9-4bc1-9b45-38601b79d2e3,Indiana,1,Phoenix Fabricators and Erectors,,,,2016-03-04 00:00:00,2016-04-21,,413.25,413.25,343.76
7be6a94f-f9f0-436a-85f0-aa10fc0899e1,3bbfd8bb-e87e-4898-a429-80498d4236e8,Indiana,1,Sun Development And Management Company,,,,2016-03-07 00:00:00,,,226.04,,
97f6ada7-5d17-4a14-bc8f-a690558af612,16e6a8cd-5cd0-4bf6-9263-904db1a6d363,Indiana,1,The 24 Hour Diner,,,,2016-03-28 00:00:00,,,23414.1,,
f0b802b5-bee9-4ad2-8a8e-1eb8b7b8080c,294f9b2a-e405-4ea8-9dd2-b18700cf05c1,Indiana,1,Boice.net,,,,2016-03-07 00:00:00,2016-03-17,,2019.36,2019.36,2019.36
156fba7c-30b6-4d27-b405-301fdba0e89a,89b8fa2a-6ad3-469e-9bec-255c6c4c46c5,Indiana,1,American Senior Communities,,,,2016-03-07 00:00:00,2016-04-01,,2102.1,2102.1,1286.74
619fc0f5-aa87-4d91-b73b-b5c5e7061c46,14bb008f-ca96-47cd-b32f-e8017ea5b777,Indiana,1,A & A Petroleum Inc,,,,2016-03-07 00:00:00,,,247.5,,
1e2b0759-973b-474a-98e1-6afd4c30f40d,21cccc7f-1dbd-4f75-b5bf-1cd0542c0f7b,Indiana,1,Boost Mobile,,,,2016-03-07 00:00:00,,,729.0,,
8d5e4fe5-f254-4d51-850f-3cc2037cf3c6,37ee1b04-e2d4-4460-9779-03b66b077c45,Indiana,1,Wing Stop,,,,2016-03-07 00:00:00,2016-04-29,,128.0,,128.0
05e4808d-6f13-40aa-9ed1-0841c29009ab,52e01e1e-e4c9-46ec-aaac-b2169a855561,Indiana,1,"The Wheel Restaurant (lagada, Inc)",,,,2016-03-07 00:00:00,,,54.0,,
5fa0691f-f51b-4525-b334-200844869dfb,27d4d727-d6e2-4cd9-a687-7934638860ba,Indiana,1,Subway,,,,2016-03-08 00:00:00,,,7.5,,
23cea599-7bbf-4501-b95e-f04f04fd7baf,55c7cbf3-3405-478a-acf9-831331226bd3,Indiana,1,Brown & Sons,,,,2016-03-08 00:00:00,,,200.0,,
2e5941bc-6e36-41af-ae0c-aa0d99df479f,ae8ea5d8-623e-4848-a7e4-d53bfbba9833,Indiana,1,Bmo Healthcare,,,,2016-03-08 00:00:00,2016-04-21,,545.75,545.75,407.79
81961814-cdee-460f-8240-873425a052b6,27ed894c-4851-49c8-a640-1d80b64ad651,Indiana,1,Bgr Inc,,,,2016-03-08 00:00:00,,,600.0,,
6e53118e-2b15-4ddc-bd41-2e6457e0de84,48800026-2057-4d6b-866e-4ebe295cd8b1,Indiana,1,450 North Brewing Co.,,,,2016-03-08 00:00:00,2016-04-12,,552.0,552.0,336.0
497a82ea-ce2f-493d-b122-91b6c59a18a9,bab726d2-ad39-4592-9224-4022b8f61381,Indiana,1,Next Generation Management Inc.,,,,2016-03-08 00:00:00,2016-04-19,,1779.34,1779.34,1779.34
8f84348a-9fad-48a2-90b8-331d2e4ea46f,2bc120a3-d080-4e7d-af43-01be9d22e48b,Indiana,1,Usa Truck Repair Llc,,,,2016-03-08 00:00:00,2016-03-29,,5908.0,5908.0,720.0
69eaa803-366b-48c9-84c3-a2999bc3d455,d267bed9-de90-4f12-b5cb-46d3ae057490,Indiana,1,American Senior Communities,,,,2016-03-09 00:00:00,2016-04-25,,530.73,530.73,530.73
9f09b389-d21c-49f8-b647-eecada44df4c,3f172622-22e0-4ce5-bac9-0b6d1e16a2c1,Indiana,1,Mancino's Pizza And Grinders,,,,2016-03-09 00:00:00,,,1230.77,,
7b73a1b4-2f0c-4b66-aa6f-fd841a0cd8f5,111233e4-43f2-45ba-b283-cd97278cc7d0,Indiana,1,Worldwide Communications Consultants Inc.,,,,2016-03-10 00:00:00,,,863.02,,
5a45343c-45e9-4165-ae12-3c0481ed5991,85aa4187-4030-4868-b16a-b42782adb73d,Indiana,1,Cali Spa,,,,2016-03-10 00:00:00,2016-03-18,,60.0,60.0,60.0
7a8c11eb-1081-4094-8c2b-5ab14ae047e5,b3e1df25-7072-4ce8-99a4-5aa5c05ba4d2,Indiana,1,Urologic Specialist Of Nwi,,,,2016-03-10 00:00:00,2016-04-22,,172.96,172.96,153.27
f5dd80d0-be54-4a1a-b867-2983067fee14,c992f867-91a3-4aa9-8c3c-81b13cb583b0,Indiana,1,Menke Trucking,,,,2016-03-10 00:00:00,,,360.0,,
f6709094-0b1a-4cc0-8b0f-fec13930a422,57a9c3fa-fa38-498a-b0f4-4113e6717501,Indiana,1,Hinge Craft Corporation,,,,2016-03-10 00:00:00,2016-05-10,,448.0,448.0,324.79
e821543f-3169-4c87-aa1f-45b353885242,7ede11dd-d769-4088-b84d-1833ea7eb648,Indiana,1,Metropolitan Shuttle,,,,2016-03-31 00:00:00,,,2800.0,,
71fe7661-c7a4-4780-8a06-d558ed9607e0,85d1944a-ff73-4bb9-8f35-1cdb30d3ddd3,Indiana,1,Hampton Inn,,,,2016-03-11 00:00:00,2016-03-30,,1507.84,1507.84,1507.84
2b5e6801-3d09-46eb-8171-d8f7d70291c7,0572dd3f-d885-4e51-b38d-d05e380ec33c,Indiana,1,Continental Contracting Services,,,,2016-03-11 00:00:00,2016-04-08,,200.0,200.0,125.83
f1412f93-f604-4fea-a926-e2a425d84b1b,72bd0923-d073-4e20-8bf2-81655799982e,Indiana,1,Northern Indiana Maternal Children H Network,,,,2016-03-11 00:00:00,,,756.47,,
9148cbbb-77c1-4c74-a536-48eb077abdad,53a6fcbd-c3df-4f10-8402-d5478d9659b9,Indiana,1,Professional Transportation Inc,,,,2016-03-11 00:00:00,,,334.4,,
83911f11-629e-418f-80bf-e2a0ad68650d,2dbc0478-59ed-44eb-bfac-2128038ecbe9,Indiana,1,Illiana,,,,2016-03-12 00:00:00,,,420.0,,
e91598eb-916e-4fe5-9c82-b279b76365c8,c9928ee4-44ba-4def-adca-0f3b6f3f39a0,Indiana,1,Metropolitan  Shuttle,,,,2016-03-12 00:00:00,,,2800.0,,
6ca247e5-5cab-47e2-ab0a-1e076fd2d2d1,1476bc8a-c130-44de-bc57-71c080b2504c,Indiana,1,Sophia'a Pancake House,,,,2016-03-10 00:00:00,2015-08-19,,32.0,32.0,33.25
caf2adb6-c784-46e3-af38-195fd2229769,86eb15cd-b1dd-46ff-adfd-c4768869cb0c,Indiana,1,Hoss Tevebaugh,,,,2016-03-09 00:00:00,,,1220.4,,
b4126014-f462-454c-be77-8959be1c2295,d9dcd585-097c-4c5d-a8e3-974a09201ed2,Indiana,1,Amercian Legion Post 253,,,,2016-03-09 00:00:00,,,0.0,,
a8b1184b-7b15-46b5-b4f8-d91a25af4f0b,93e560d2-2712-48e7-a6eb-fe6b29f0d328,Indiana,1,W&W Inc,,,,2016-03-10 00:00:00,,,3860.0,,
26e6d61e-1f97-4e6d-9a42-97de24ff5220,0f3d5038-77b0-49cb-bb27-58babe84cd7f,Indiana,1,Indiana Fire Sprinkler And Backflow,,,,2016-03-13 00:00:00,,,360.0,,
a7ef90dc-0d1b-4fcf-9705-dbaebb7f8aeb,6304c686-3ee1-441a-a3be-8e5a05c50c91,Indiana,1,Dr. Pepper Snapple Group,,,,2016-03-13 00:00:00,,,647.12,,
514dbb54-c52b-4a54-86ef-91834af0dc85,fbe2a2ab-c5d4-4cac-9cda-4f21e5131ac1,Indiana,1,3fs Enterprises. Llc,,,,2016-03-13 00:00:00,2016-05-09,,5769.23,5769.23,3607.42
4b08c869-472b-4e18-b840-74af661e8206,28153663-a925-4aa2-bf9c-8870d019f00c,Indiana,1,Taco Bell Headquarters,,,,2016-03-14 00:00:00,,,82.5,82.5,
885a8eb5-ea77-4a12-82d3-5bfc7a830e18,a1024baa-5d88-47ac-aecb-58ad203b3236,Indiana,1,Taco Bell Headquarters,,,,2016-03-14 00:00:00,,,82.5,,
851401a5-7e7d-4b0f-be67-17c12bacc39d,c5f1821a-33f5-423c-9fd9-0048a76ce714,Indiana,1,Bethany Cares Inc.,,,,2016-03-14 00:00:00,,,1344.0,,
cc4ed583-a8fa-4e7a-b860-159560a38d57,40a7a39c-d994-4316-aba8-3b8de6d92aa1,Indiana,1,Taco Bell Headquarters,,,,2016-03-15 00:00:00,,,82.5,,
5ad28725-04a8-44fb-9790-4736d6da5522,5dc343d5-005a-4cf0-841c-7bdb3d11e812,Indiana,1,Suburban Propane,,,,2016-03-16 00:00:00,,,1185.24,,
7d984d92-cbfb-4d63-b722-8cc62df74f18,5270b954-eb6f-41c4-acbb-89b0ffd44833,Indiana,1,Carte Blanche,,,,2016-03-16 00:00:00,,,,,
b1aa6346-c3a3-4443-a52c-f829f47d37ef,9baccd8f-30d2-4bf2-92b3-db2e25d56247,Indiana,1,Edible Arrangements,,,,2016-03-17 00:00:00,,,250.0,,
5cc35388-a681-414f-9720-4da29a7ee7a3,87cd9673-c2e1-4f63-ba66-02f508d5bb0b,Indiana,1,Moore's Towing & Storage,,,,2016-03-17 00:00:00,,,332.51,332.51,
be699149-3ef3-409b-83f3-a64f5d27d366,0bf7889c-aa1e-41ac-a141-7960f4584a64,Indiana,1,"Morning Roofing & Sheet Metal Company, Llc",,,,2016-03-17 00:00:00,,,1250.5,,
fc64eb9b-ba3c-487e-8518-8290bf989583,ad2febdf-9da9-48ac-b085-37cc3e5a657f,Indiana,1,Career Alternatives,,,,2016-03-17 00:00:00,2016-03-17,,600.0,600.0,305.7
c4434716-3543-4f92-84ac-14d82855a749,f6d772ea-74d8-4cd2-8fcc-399a9bb55d2b,Indiana,1,Career Alternatives,,,,2016-03-17 00:00:00,,,600.0,,
b86bde83-32ad-4a27-a88a-7753f239ba27,631a9de1-ee8e-409e-b1f7-935f946e0a3f,Indiana,1,Mdwise Inc,,,,2016-03-17 00:00:00,,,1985.58,,
a93e7e8b-4a60-4387-8aa6-3b5ee38bc26d,35df7536-217c-4611-91a3-9076b1f64b8c,Indiana,1,Chaser Llc,,,,2016-03-18 00:00:00,,,899.4,,
86357107-c270-4817-99a4-0c20a450b870,96d98ef2-53a8-476f-9b4e-8554b03b4501,Indiana,1,Mcdonalds(morco Inc),,,,2016-03-18 00:00:00,,,,,
03d075fc-e841-4a4a-96ef-d74639f5fb23,a6a4f13f-7de1-487b-a6ea-9f586ac24d04,Indiana,1,Robert Half/officeteam,,,,2016-03-18 00:00:00,2016-03-24,,110.05,110.05,98.39
89b303cb-e656-42ca-9f5b-251b433e67ae,13f81506-87be-4eaf-87c4-96b101d956d1,Indiana,1,Community Chrysler,,,,2016-03-18 00:00:00,2016-04-14,,402.0,402.0,268.27
06bd62a7-658a-42cc-be3b-58a7dbf641c8,bb2eef4a-babf-4a4c-ad38-44b518703c13,Indiana,1,Good Food Trolley Llc,,,,2016-03-18 00:00:00,,,4104.0,4104.0,
0d0cbbb0-39f5-4a64-a7cc-e668fbc2b362,b407681e-fa57-48e4-b746-f53ac50e2d72,Indiana,1,Icc Mechanical,,,,2016-03-19 00:00:00,2016-03-24,,640.0,640.0,640.0
bdd876a0-890c-4b14-9fba-96d5dfe5ad84,5a95df6f-3b9d-4b98-b10a-a9bff4e17730,Indiana,1,"TGK Enterprises, Inc. dba Enterprise Electrical and Mechanical",,,,2016-03-01 00:00:00,,,18616.4,,
77c5d47b-53e1-4d6d-8dac-090a69043780,2834bc76-6d28-4090-a06d-aadf99355271,Indiana,1,Centinela Inc.,,,,2016-03-04 00:00:00,,,4022.54,,
254e162d-2387-422e-b195-09158a979510,da82cf37-19d5-46c4-82d8-f0d16f41190b,Indiana,1,"Jeff's Movers, Inc.",,,,2016-03-09 00:00:00,,,12500.0,,
62777a2c-c2e1-4a6b-a878-47a39e3ca507,1355cf5b-61b8-4a18-9b50-e30a8caaa343,Indiana,1,"MedPro Group, Inc.",,,,2016-03-17 00:00:00,,,18000.0,,
a182e871-c13a-4fef-ab94-d55ec4da5baf,c795dbf1-c456-4c40-b402-f88ac0d68302,Indiana,1,City of Lawrenceburg-Board of Works,,,,2016-03-19 00:00:00,,,90756.73,,
21948297-c210-4492-8819-783e9c687f01,9f2dbb0e-6a82-4cd5-aebc-1f661110add3,Indiana,1,"Indiana University Health, Inc.",,,,2016-03-21 00:00:00,,,3000.0,,
a3aafad2-2808-4e7c-a035-3997d8a1ee56,a2488559-393b-4285-aa01-683664f785f8,Indiana,1,Temp Masters Inc,,,,2016-03-21 00:00:00,2015-07-17,,2750.0,2750.0,1889.26
29958d37-500f-46ce-a637-5782eaec26b2,89e4cad4-340f-4fb4-9255-a06924c486af,Indiana,1,Children Today Child Care,,,,2016-03-16 00:00:00,2016-02-26,,384.0,384.0,360.0
628c41ef-92b9-4b7c-b3aa-1776d7da7a7a,60068d88-7515-48ed-8702-ce36e3bda880,Indiana,1,M&M Excavating,,,,2016-03-14 00:00:00,,,560.0,,
e5535b7a-aa5b-459a-b2c7-0bd7336576f8,d8e2bd4a-b87b-4f33-8af9-164351d561bb,Indiana,1,Shangri La West,,,,2016-03-14 00:00:00,2016-05-04,,47.15,,47.15
8814874e-c44e-4960-adca-dd91ab72ac24,519071c9-04cb-495c-9d1b-770e4da35422,Indiana,1,Gurnsharan Singh,,,,2016-04-04 00:00:00,2016-03-04,,400.0,400.0,825.33
79b4e745-e949-4d90-a9b2-7ed6a57cb084,08a79a70-1416-4571-a173-e04e8fe06d0e,Indiana,1,Harrison County Alternative Education Center,,,,2016-03-20 00:00:00,,,276.3,,
cdb7eca9-720e-4d99-a4c2-9642df234c8d,4e8e26aa-3da4-4133-8d9f-963835e4160d,Indiana,1,Jolloff Inc.,,,,2016-03-20 00:00:00,,,490.0,,
4ab692c6-2843-4207-8056-a391df81d90e,f5c1c737-badd-45df-996c-af7f78824f5c,Indiana,1,"United Mobile Care, Inc",,,,2016-03-21 00:00:00,2016-04-04,,396.0,396.0,314.7
8b548234-e923-4d33-ab06-4655aba8a1c9,5fe4341f-b0c7-41ce-9cc3-be226a1c4a68,Indiana,1,Jack Doheny Companies,,,,2016-03-21 00:00:00,,,4617.6,,
d1821ea7-7244-4b8e-9573-a1d8dc5f0408,a014ca02-4c07-4021-b528-fba8441ccc50,Indiana,1,Cafe Indy Llc,,,,2016-03-21 00:00:00,2016-04-26,,196.28,196.28,196.28
ec5384fc-c17e-4538-a25d-83daab0568ff,16ae80ee-ab12-45da-90e7-06632024c66b,Indiana,1,Wagner And Associates,,,,2016-03-21 00:00:00,,,1170.14,,
b47b1f98-d8a3-4839-86cc-deaaf0922f02,73f923e4-ee75-44e7-8347-87c0113a957d,Indiana,1,Atap,,,,2016-06-02 00:00:00,,,2610.0,,
740ef54a-776f-43d0-b384-55bb83f28868,d302c83b-70c4-4862-ae22-b72ba4aaa049,Indiana,1,Early Learning Academy,,,,2016-03-22 00:00:00,,,400.0,,
cb74e74e-705b-430b-8d42-cd260551d3db,6fc4a459-124b-4a53-9462-7914fc83509f,Indiana,1,Earl Gray And Sons Plumbing,,,,2016-03-22 00:00:00,,,490.0,,
7a64e5e5-7a70-4414-92a9-2dc6e7096fcf,4cbad6c2-557e-48f9-b12e-98024ec50843,Indiana,1,Indiana Warm Floors,,,,2016-03-23 00:00:00,,,2176.0,2176.0,
0ab960d3-f0a5-481b-8964-89e2150c4c85,34f5d2a6-a537-4beb-902f-426750009f2e,Indiana,1,Great American Desk Company,,,,2016-03-23 00:00:00,,,244.0,,
e0265c98-0f8d-4ce4-8f71-ddd948cdc946,6e500f5e-6900-4633-83f5-4ad84c4f4cec,Indiana,1,Griffith Gyros & More Corporation,,,,2016-03-23 00:00:00,,,952.0,,
0eac9897-221c-44e2-aa5f-7fe0b9eb65a8,ee2c85c3-9948-4f60-a642-b94960bc33c9,Indiana,1,Pyramid Technologies,,,,2016-03-23 00:00:00,,,1873.8,,
7a69b368-8712-4488-80a1-61d71be16176,6458c8fa-50ba-49c3-b7e0-98d02e317672,Indiana,1,Eco Tech,,,,2016-03-24 00:00:00,2016-03-28,,1332.56,,591.89
ab13dadd-fa45-44b6-b2e0-3f14479bb3ec,b606ae79-bbb4-43e9-8209-6f92d61a9d79,Indiana,1,Healthcare Services Group Inc,,,,2016-03-24 00:00:00,2016-03-24,,123.25,123.25,135.51
08643484-1d9d-43e5-9813-493dfcbbe8b0,de85c246-d17e-4b76-9b78-ad5bf1bfea53,Indiana,1,Great American Desk Company,,,,2016-03-24 00:00:00,,,1120.0,,
1e7d6549-fd44-4773-bc1a-0cc306469c29,04dc2c4d-047e-4aae-9a83-8f93cae306db,Indiana,1,Pyramid Technologies Inc,,,,2016-03-24 00:00:00,2016-04-21,,750.0,750.0,750.0
48cade45-75c4-4ef0-9199-2d59f9da2cc2,ef47ff0d-6429-4c51-bf0c-3406138f1e0e,Indiana,1,H&r Block,,,,2016-03-25 00:00:00,,,561.58,,
21c725ed-8d79-47da-917b-6464900cc3f1,45d5b27a-d962-456f-becc-cb09b044b9f4,Indiana,1,Bass Pro Shops,,,,2016-08-03 00:00:00,,,1088.8,,
2c6e9298-1eb2-4b0d-9f42-5910f07432cf,26b706f6-397d-44c4-a1bb-3f8e7f344453,Indiana,1,Sanko Gosei,,,,2016-03-26 00:00:00,,,822.36,,
